---- 	   	Begin Recorded Data	   	 ---- 
time 	 | 	robot 	| 	 goal 
1 = target	 0 = base 
 
0 	 | 	fb1 	 | 	1
0 	 | 	fb2 	 | 	1
0 	 | 	fb3 	 | 	1
0 	 | 	fb4 	 | 	1
0 	 | 	fb5 	 | 	1
0 	 | 	fb6 	 | 	1
0 	 | 	fb7 	 | 	1
0 	 | 	fb8 	 | 	1
0 	 | 	fb8 	 | 	1
706 	 | 	fb3 	 | 	0
739 	 | 	fb8 	 | 	0
2221 	 | 	fb1 	 | 	0
2473 	 | 	fb3 	 | 	1
3491 	 | 	fb7 	 | 	0
4878 	 | 	fb2 	 | 	0
5400 	 | 	fb1 	 | 	1
6771 	 | 	fb5 	 | 	0
7045 	 | 	fb1 	 | 	0
8336 	 | 	fb5 	 | 	1
8435 	 | 	fb1 	 | 	1
9123 	 | 	fb4 	 | 	0
9410 	 | 	fb1 	 | 	0
9441 	 | 	fb5 	 | 	0
10337 	 | 	fb3 	 | 	0
10550 	 | 	fb1 	 | 	1
10845 	 | 	fb5 	 | 	1
11342 	 | 	fb2 	 | 	1
11641 	 | 	fb3 	 | 	1
12150 	 | 	fb1 	 | 	0
12411 	 | 	fb5 	 | 	0
12501 	 | 	fb4 	 | 	1
13093 	 | 	fb3 	 | 	0
13468 	 | 	fb5 	 | 	1
13984 	 | 	fb7 	 | 	1
14451 	 | 	fb4 	 | 	0
14675 	 | 	fb2 	 | 	0
15401 	 | 	fb1 	 | 	1
16020 	 | 	fb3 	 | 	1
16154 	 | 	fb4 	 | 	1
16948 	 | 	fb6 	 | 	0
17138 	 | 	fb5 	 | 	0
17167 	 | 	fb3 	 | 	0
17375 	 | 	fb4 	 | 	0
17534 	 | 	fb2 	 | 	1
18036 	 | 	fb4 	 | 	1
18075 	 | 	fb8 	 | 	1
18531 	 | 	fb5 	 | 	1
19003 	 | 	fb8 	 | 	0
19015 	 | 	fb3 	 | 	1
19346 	 | 	fb2 	 | 	0
19664 	 | 	fb5 	 | 	0
