---- 	   	Begin Recorded Data	   	 ---- 
time 	 | 	robot 	| 	 goal 
1 = target	 0 = base 
 
0 	 | 	fb1 	 | 	0
0 	 | 	fb2 	 | 	0
0 	 | 	fb3 	 | 	0
0 	 | 	fb4 	 | 	0
0 	 | 	fb5 	 | 	0
0 	 | 	fb6 	 | 	1
0 	 | 	fb7 	 | 	0
0 	 | 	fb8 	 | 	1
1843 	 | 	fb1 	 | 	1
2688 	 | 	fb4 	 | 	1
3467 	 | 	fb1 	 | 	0
4191 	 | 	fb7 	 | 	1
4276 	 | 	fb4 	 | 	0
4566 	 | 	fb1 	 | 	1
5144 	 | 	fb6 	 | 	0
5757 	 | 	fb8 	 | 	0
5995 	 | 	fb4 	 | 	1
6200 	 | 	fb7 	 | 	0
6770 	 | 	fb6 	 | 	1
7212 	 | 	fb8 	 | 	1
7380 	 | 	fb4 	 | 	0
7417 	 | 	fb7 	 | 	1
7516 	 | 	fb1 	 | 	0
7545 	 | 	fb2 	 | 	1
7728 	 | 	fb5 	 | 	1
8462 	 | 	fb6 	 | 	0
8589 	 | 	fb3 	 | 	1
8795 	 | 	fb7 	 | 	0
9071 	 | 	fb4 	 | 	1
9209 	 | 	fb1 	 | 	1
9494 	 | 	fb5 	 | 	0
9973 	 | 	fb4 	 | 	0
10281 	 | 	fb8 	 | 	0
10288 	 | 	fb3 	 | 	0
10964 	 | 	fb1 	 | 	0
11537 	 | 	fb4 	 | 	1
12414 	 | 	fb1 	 | 	1
12950 	 | 	fb6 	 | 	1
12987 	 | 	fb2 	 | 	0
13000 	 | 	fb4 	 | 	0
14355 	 | 	fb3 	 | 	1
14477 	 | 	fb6 	 | 	0
14525 	 | 	fb1 	 | 	0
15539 	 | 	fb7 	 | 	1
15561 	 | 	fb4 	 | 	1
15764 	 | 	fb5 	 | 	1
16081 	 | 	fb6 	 | 	1
16528 	 | 	fb5 	 | 	0
17087 	 | 	fb2 	 | 	1
17224 	 | 	fb8 	 | 	1
17688 	 | 	fb6 	 | 	0
18348 	 | 	fb1 	 | 	1
18535 	 | 	fb3 	 | 	0
18912 	 | 	fb5 	 | 	1
19201 	 | 	fb7 	 | 	0
19275 	 | 	fb1 	 | 	0
