---- 	   	Begin Recorded Data	   	 ---- 
time 	 | 	robot 	| 	 goal 
1 = target	 0 = base 
 
0 	 | 	fb1 	 | 	1
0 	 | 	fb2 	 | 	0
0 	 | 	fb3 	 | 	1
0 	 | 	fb4 	 | 	1
0 	 | 	fb5 	 | 	1
0 	 | 	fb6 	 | 	1
0 	 | 	fb7 	 | 	0
0 	 | 	fb8 	 | 	0
2 	 | 	fb7 	 | 	1
461 	 | 	fb4 	 | 	0
556 	 | 	fb8 	 | 	1
1307 	 | 	fb3 	 | 	0
1588 	 | 	fb5 	 | 	0
1774 	 | 	fb7 	 | 	0
2225 	 | 	fb4 	 | 	1
2251 	 | 	fb2 	 | 	1
3997 	 | 	fb7 	 | 	1
5351 	 | 	fb3 	 | 	1
5446 	 | 	fb8 	 | 	0
5961 	 | 	fb6 	 | 	0
6615 	 | 	fb7 	 | 	0
6793 	 | 	fb4 	 | 	0
6977 	 | 	fb1 	 | 	0
7034 	 | 	fb3 	 | 	0
7353 	 | 	fb8 	 | 	1
7568 	 | 	fb6 	 | 	1
8162 	 | 	fb5 	 | 	1
8339 	 | 	fb7 	 | 	1
8880 	 | 	fb2 	 | 	0
9059 	 | 	fb1 	 | 	1
9077 	 | 	fb8 	 | 	0
9943 	 | 	fb6 	 | 	0
10544 	 | 	fb2 	 | 	1
10638 	 | 	fb1 	 | 	0
10882 	 | 	fb8 	 | 	1
11251 	 | 	fb5 	 | 	0
11764 	 | 	fb6 	 | 	1
12081 	 | 	fb4 	 | 	1
12245 	 | 	fb1 	 | 	1
13086 	 | 	fb3 	 | 	1
13443 	 | 	fb6 	 | 	0
13883 	 | 	fb1 	 | 	0
14238 	 | 	fb4 	 | 	0
14929 	 | 	fb7 	 | 	0
15904 	 | 	fb4 	 | 	1
16659 	 | 	fb7 	 | 	1
17139 	 | 	fb2 	 | 	0
17501 	 | 	fb8 	 | 	0
18504 	 | 	fb4 	 | 	0
18506 	 | 	fb6 	 | 	1
19382 	 | 	fb7 	 | 	0
19987 	 | 	fb6 	 | 	0
