---- 	   	Begin Recorded Data	   	 ---- 
time 	 | 	robot 	| 	 goal 
1 = target	 0 = base 
 
0 	 | 	fb1 	 | 	1
0 	 | 	fb2 	 | 	1
0 	 | 	fb3 	 | 	1
0 	 | 	fb4 	 | 	1
0 	 | 	fb5 	 | 	1
0 	 | 	fb6 	 | 	1
0 	 | 	fb6 	 | 	1
0 	 | 	fb6 	 | 	1
0 	 | 	fb7 	 | 	1
0 	 | 	fb8 	 | 	1
823 	 | 	fb1 	 | 	0
1332 	 | 	fb2 	 | 	0
1341 	 | 	fb7 	 | 	0
1381 	 | 	fb6 	 | 	0
3744 	 | 	fb2 	 | 	1
4187 	 | 	fb1 	 | 	1
4433 	 | 	fb4 	 | 	0
4548 	 | 	fb7 	 | 	1
5781 	 | 	fb1 	 | 	0
6877 	 | 	fb4 	 | 	1
6939 	 | 	fb1 	 | 	1
7454 	 | 	fb3 	 | 	0
7629 	 | 	fb2 	 | 	0
8446 	 | 	fb1 	 | 	0
8523 	 | 	fb4 	 | 	0
9500 	 | 	fb3 	 | 	1
10374 	 | 	fb4 	 | 	1
11266 	 | 	fb5 	 | 	0
11345 	 | 	fb3 	 | 	0
11978 	 | 	fb8 	 | 	0
12797 	 | 	fb8 	 | 	1
12908 	 | 	fb1 	 | 	1
12963 	 | 	fb3 	 | 	1
13113 	 | 	fb2 	 | 	1
14437 	 | 	fb8 	 | 	0
15502 	 | 	fb3 	 | 	0
15729 	 | 	fb1 	 | 	0
15745 	 | 	fb7 	 | 	0
16095 	 | 	fb4 	 | 	0
17522 	 | 	fb7 	 | 	1
18515 	 | 	fb6 	 | 	1
19323 	 | 	fb3 	 | 	1
19596 	 | 	fb2 	 | 	0
19645 	 | 	fb7 	 | 	0
