---- 	   	Begin Recorded Data	   	 ---- 
time 	 | 	robot 	| 	 goal 
1 = target	 0 = base 
 
0 	 | 	fb1 	 | 	1
0 	 | 	fb2 	 | 	1
0 	 | 	fb2 	 | 	1
0 	 | 	fb3 	 | 	1
0 	 | 	fb3 	 | 	1
0 	 | 	fb4 	 | 	1
0 	 | 	fb5 	 | 	1
0 	 | 	fb6 	 | 	1
0 	 | 	fb6 	 | 	1
0 	 | 	fb7 	 | 	1
0 	 | 	fb8 	 | 	1
0 	 | 	fb9 	 | 	1
0 	 | 	fb10 	 | 	1
0 	 | 	fb11 	 | 	1
0 	 | 	fb12 	 | 	1
0 	 | 	fb13 	 | 	1
0 	 | 	fb14 	 | 	1
0 	 | 	fb15 	 | 	1
0 	 | 	fb16 	 | 	1
0 	 | 	fb17 	 | 	1
0 	 | 	fb17 	 | 	1
0 	 | 	fb18 	 | 	1
0 	 | 	fb19 	 | 	1
0 	 | 	fb19 	 | 	1
0 	 | 	fb20 	 | 	1
0 	 | 	fb20 	 | 	1
0 	 | 	fb21 	 | 	1
0 	 | 	fb22 	 | 	1
0 	 | 	fb22 	 | 	1
0 	 | 	fb23 	 | 	1
0 	 | 	fb23 	 | 	1
0 	 | 	fb24 	 | 	1
2210 	 | 	fb2 	 | 	0
2361 	 | 	fb18 	 | 	0
3727 	 | 	fb3 	 | 	0
3733 	 | 	fb15 	 | 	0
3900 	 | 	fb6 	 | 	0
4475 	 | 	fb16 	 | 	0
4523 	 | 	fb19 	 | 	0
4554 	 | 	fb11 	 | 	0
4768 	 | 	fb5 	 | 	0
5072 	 | 	fb2 	 | 	1
5314 	 | 	fb14 	 | 	0
5541 	 | 	fb23 	 | 	0
5571 	 | 	fb12 	 | 	0
5768 	 | 	fb1 	 | 	0
6038 	 | 	fb22 	 | 	0
6041 	 | 	fb18 	 | 	1
6143 	 | 	fb8 	 | 	0
6531 	 | 	fb11 	 | 	1
6672 	 | 	fb3 	 | 	1
7321 	 | 	fb7 	 | 	0
7328 	 | 	fb23 	 | 	1
7482 	 | 	fb2 	 | 	0
7600 	 | 	fb6 	 | 	1
7781 	 | 	fb17 	 | 	0
7989 	 | 	fb5 	 | 	1
8629 	 | 	fb10 	 | 	0
9340 	 | 	fb3 	 | 	0
9513 	 | 	fb18 	 | 	0
9609 	 | 	fb24 	 | 	0
9693 	 | 	fb7 	 | 	1
9747 	 | 	fb4 	 | 	0
9815 	 | 	fb11 	 | 	0
9857 	 | 	fb22 	 | 	1
9921 	 | 	fb9 	 | 	0
10119 	 | 	fb16 	 | 	1
10308 	 | 	fb15 	 | 	1
10641 	 | 	fb14 	 | 	1
10860 	 | 	fb10 	 | 	1
11230 	 | 	fb1 	 | 	1
11281 	 | 	fb6 	 | 	0
11547 	 | 	fb23 	 | 	0
11916 	 | 	fb9 	 | 	1
12237 	 | 	fb11 	 | 	1
12708 	 | 	fb17 	 | 	1
12801 	 | 	fb6 	 | 	1
13086 	 | 	fb19 	 | 	1
13304 	 | 	fb2 	 | 	1
13358 	 | 	fb16 	 | 	0
13496 	 | 	fb22 	 | 	0
13572 	 | 	fb3 	 | 	1
13876 	 | 	fb8 	 | 	1
14041 	 | 	fb12 	 | 	1
14202 	 | 	fb10 	 | 	0
14335 	 | 	fb23 	 | 	1
14718 	 | 	fb1 	 | 	0
14788 	 | 	fb7 	 | 	0
15043 	 | 	fb20 	 | 	0
15088 	 | 	fb13 	 | 	0
15172 	 | 	fb4 	 | 	1
15977 	 | 	fb16 	 | 	1
16065 	 | 	fb21 	 | 	0
17238 	 | 	fb1 	 | 	1
17515 	 | 	fb14 	 | 	0
17872 	 | 	fb5 	 | 	0
18216 	 | 	fb23 	 | 	0
18596 	 | 	fb6 	 | 	0
18735 	 | 	fb4 	 | 	0
18813 	 | 	fb16 	 | 	0
18835 	 | 	fb10 	 | 	1
18843 	 | 	fb21 	 | 	1
18884 	 | 	fb3 	 | 	0
18946 	 | 	fb22 	 | 	1
19020 	 | 	fb11 	 | 	0
19177 	 | 	fb12 	 | 	0
19218 	 | 	fb9 	 | 	0
19254 	 | 	fb19 	 | 	0
19539 	 | 	fb8 	 | 	0
19728 	 | 	fb15 	 | 	0
