---- 	   	Begin Recorded Data	   	 ---- 
time 	 | 	robot 	| 	 goal 
1 = target	 0 = base 
 
0 	 | 	fb1 	 | 	0
0 	 | 	fb2 	 | 	1
0 	 | 	fb3 	 | 	0
0 	 | 	fb4 	 | 	0
0 	 | 	fb5 	 | 	1
0 	 | 	fb6 	 | 	1
0 	 | 	fb7 	 | 	0
0 	 | 	fb8 	 | 	0
1014 	 | 	fb1 	 | 	1
1286 	 | 	fb7 	 | 	1
1439 	 | 	fb4 	 | 	1
1856 	 | 	fb8 	 | 	1
2545 	 | 	fb4 	 | 	0
2831 	 | 	fb2 	 | 	0
3430 	 | 	fb8 	 | 	0
3689 	 | 	fb3 	 | 	1
4219 	 | 	fb4 	 | 	1
4920 	 | 	fb7 	 | 	0
5009 	 | 	fb8 	 | 	1
6164 	 | 	fb4 	 | 	0
6234 	 | 	fb1 	 | 	0
6280 	 | 	fb6 	 | 	0
7567 	 | 	fb2 	 | 	1
7751 	 | 	fb3 	 | 	0
7773 	 | 	fb1 	 | 	1
7801 	 | 	fb5 	 | 	0
8136 	 | 	fb4 	 | 	1
8475 	 | 	fb2 	 | 	0
9570 	 | 	fb3 	 | 	1
9695 	 | 	fb4 	 | 	0
9833 	 | 	fb1 	 | 	0
10412 	 | 	fb2 	 | 	1
11039 	 | 	fb6 	 | 	1
11287 	 | 	fb4 	 | 	1
11303 	 | 	fb3 	 | 	0
11551 	 | 	fb5 	 | 	1
11778 	 | 	fb1 	 | 	1
12042 	 | 	fb7 	 | 	1
12669 	 | 	fb6 	 | 	0
13072 	 | 	fb3 	 | 	1
13388 	 | 	fb5 	 | 	0
13721 	 | 	fb7 	 | 	0
14293 	 | 	fb6 	 | 	1
14674 	 | 	fb3 	 | 	0
14922 	 | 	fb4 	 | 	0
15153 	 | 	fb5 	 | 	1
16055 	 | 	fb6 	 | 	0
16227 	 | 	fb8 	 | 	0
16567 	 | 	fb4 	 | 	1
16693 	 | 	fb3 	 | 	1
16824 	 | 	fb5 	 | 	0
17749 	 | 	fb8 	 | 	1
17837 	 | 	fb6 	 | 	1
18111 	 | 	fb1 	 | 	0
18401 	 | 	fb5 	 | 	1
19358 	 | 	fb8 	 | 	0
19463 	 | 	fb7 	 | 	1
