---- 	   	Begin Recorded Data	   	 ---- 
time 	 | 	robot 	| 	 goal 
1 = target	 0 = base 
 
0 	 | 	fb1 	 | 	0
0 	 | 	fb2 	 | 	1
0 	 | 	fb2 	 | 	1
0 	 | 	fb3 	 | 	0
0 	 | 	fb4 	 | 	1
0 	 | 	fb5 	 | 	0
0 	 | 	fb6 	 | 	1
0 	 | 	fb7 	 | 	1
0 	 | 	fb8 	 | 	1
574 	 | 	fb2 	 | 	0
881 	 | 	fb8 	 | 	0
932 	 | 	fb4 	 | 	0
1093 	 | 	fb1 	 | 	1
2816 	 | 	fb8 	 | 	1
3077 	 | 	fb2 	 | 	1
3492 	 | 	fb7 	 | 	0
3811 	 | 	fb4 	 | 	1
4139 	 | 	fb2 	 | 	0
4391 	 | 	fb1 	 | 	0
5228 	 | 	fb3 	 | 	1
5311 	 | 	fb7 	 | 	1
5517 	 | 	fb8 	 | 	0
5615 	 | 	fb2 	 | 	1
6051 	 | 	fb1 	 | 	1
6189 	 | 	fb4 	 | 	0
6435 	 | 	fb5 	 | 	1
6955 	 | 	fb7 	 | 	0
7330 	 | 	fb2 	 | 	0
7429 	 | 	fb6 	 | 	0
7688 	 | 	fb4 	 | 	1
7973 	 | 	fb8 	 | 	1
8889 	 | 	fb1 	 | 	0
9371 	 | 	fb4 	 | 	0
9756 	 | 	fb8 	 | 	0
10637 	 | 	fb5 	 | 	0
11392 	 | 	fb3 	 | 	0
11920 	 | 	fb6 	 | 	1
13117 	 | 	fb8 	 | 	1
13476 	 | 	fb4 	 | 	1
14011 	 | 	fb3 	 | 	1
14134 	 | 	fb1 	 | 	1
14224 	 | 	fb7 	 | 	1
14628 	 | 	fb5 	 | 	1
14640 	 | 	fb8 	 | 	0
15797 	 | 	fb3 	 | 	0
16439 	 | 	fb8 	 | 	1
16683 	 | 	fb7 	 | 	0
17085 	 | 	fb2 	 | 	1
18520 	 | 	fb5 	 | 	0
18675 	 | 	fb3 	 | 	1
18969 	 | 	fb6 	 | 	0
