---- 	   	Begin Recorded Data	   	 ---- 
time 	 | 	robot 	| 	 goal 
1 = target	 0 = base 
 
0 	 | 	fb1 	 | 	1
0 	 | 	fb2 	 | 	1
0 	 | 	fb3 	 | 	0
0 	 | 	fb4 	 | 	1
0 	 | 	fb5 	 | 	0
0 	 | 	fb6 	 | 	1
0 	 | 	fb7 	 | 	0
0 	 | 	fb8 	 | 	1
0 	 | 	fb9 	 | 	1
0 	 | 	fb10 	 | 	0
0 	 | 	fb11 	 | 	1
0 	 | 	fb12 	 | 	0
0 	 | 	fb13 	 | 	0
0 	 | 	fb14 	 | 	1
0 	 | 	fb15 	 | 	1
0 	 | 	fb16 	 | 	0
0 	 | 	fb17 	 | 	0
0 	 | 	fb18 	 | 	0
0 	 | 	fb19 	 | 	1
0 	 | 	fb20 	 | 	0
0 	 | 	fb21 	 | 	1
0 	 | 	fb22 	 | 	1
0 	 | 	fb23 	 | 	1
0 	 | 	fb24 	 | 	1
0 	 | 	fb25 	 | 	0
0 	 | 	fb26 	 | 	1
0 	 | 	fb27 	 | 	0
0 	 | 	fb28 	 | 	1
0 	 | 	fb29 	 | 	1
0 	 | 	fb30 	 | 	1
0 	 | 	fb31 	 | 	0
0 	 | 	fb32 	 | 	0
0 	 | 	fb33 	 | 	0
0 	 | 	fb34 	 | 	0
0 	 | 	fb35 	 | 	0
0 	 | 	fb36 	 | 	0
0 	 | 	fb37 	 | 	1
0 	 | 	fb38 	 | 	1
0 	 | 	fb39 	 | 	1
0 	 | 	fb40 	 | 	0
0 	 | 	fb41 	 | 	1
0 	 | 	fb42 	 | 	1
0 	 | 	fb43 	 | 	1
0 	 | 	fb44 	 | 	0
0 	 | 	fb45 	 | 	1
0 	 | 	fb45 	 | 	0
0 	 | 	fb46 	 | 	0
0 	 | 	fb47 	 | 	1
0 	 | 	fb48 	 | 	1
0 	 | 	fb49 	 | 	0
0 	 | 	fb50 	 | 	0
0 	 | 	fb51 	 | 	0
0 	 | 	fb52 	 | 	1
0 	 | 	fb52 	 | 	0
0 	 | 	fb53 	 | 	0
0 	 | 	fb54 	 | 	1
0 	 | 	fb55 	 | 	1
0 	 | 	fb56 	 | 	1
0 	 | 	fb57 	 | 	0
0 	 | 	fb58 	 | 	0
0 	 | 	fb59 	 | 	0
0 	 | 	fb59 	 | 	0
0 	 | 	fb60 	 | 	0
0 	 | 	fb61 	 | 	0
0 	 | 	fb62 	 | 	0
0 	 | 	fb63 	 | 	0
0 	 | 	fb64 	 | 	1
2 	 | 	fb25 	 | 	1
2 	 | 	fb21 	 | 	0
58 	 | 	fb10 	 | 	1
229 	 | 	fb20 	 | 	1
250 	 | 	fb7 	 | 	1
540 	 | 	fb8 	 | 	0
588 	 | 	fb6 	 | 	0
782 	 | 	fb39 	 | 	0
969 	 | 	fb45 	 | 	1
1046 	 | 	fb24 	 | 	0
1051 	 | 	fb36 	 | 	1
1254 	 | 	fb62 	 | 	1
1309 	 | 	fb26 	 | 	0
1630 	 | 	fb64 	 | 	0
1956 	 | 	fb27 	 | 	1
2628 	 | 	fb7 	 | 	0
3330 	 | 	fb63 	 | 	1
3593 	 | 	fb51 	 | 	1
3852 	 | 	fb59 	 | 	1
4091 	 | 	fb61 	 | 	1
4329 	 | 	fb55 	 | 	0
4363 	 | 	fb8 	 | 	1
4426 	 | 	fb25 	 | 	0
4735 	 | 	fb7 	 | 	1
4915 	 | 	fb38 	 | 	0
4923 	 | 	fb9 	 | 	0
5025 	 | 	fb20 	 | 	0
5401 	 | 	fb13 	 | 	1
5538 	 | 	fb35 	 | 	1
5568 	 | 	fb5 	 | 	1
5921 	 | 	fb30 	 | 	0
6113 	 | 	fb63 	 | 	0
6160 	 | 	fb64 	 | 	1
