---- 	   	Begin Recorded Data	   	 ---- 
time 	 | 	robot 	| 	 goal 
1 = target	 0 = base 
 
0 	 | 	fb1 	 | 	0
0 	 | 	fb2 	 | 	1
0 	 | 	fb3 	 | 	1
0 	 | 	fb4 	 | 	1
0 	 | 	fb5 	 | 	1
0 	 | 	fb6 	 | 	1
0 	 | 	fb7 	 | 	0
0 	 | 	fb8 	 | 	1
0 	 | 	fb9 	 | 	1
0 	 | 	fb10 	 | 	1
0 	 | 	fb11 	 | 	1
0 	 | 	fb12 	 | 	1
0 	 | 	fb13 	 | 	0
0 	 | 	fb14 	 | 	1
0 	 | 	fb15 	 | 	0
0 	 | 	fb16 	 | 	0
0 	 | 	fb17 	 | 	0
0 	 | 	fb18 	 | 	1
0 	 | 	fb19 	 | 	0
0 	 | 	fb20 	 | 	0
0 	 | 	fb21 	 | 	0
0 	 | 	fb22 	 | 	0
0 	 | 	fb23 	 | 	1
0 	 | 	fb24 	 | 	1
0 	 | 	fb24 	 | 	1
130 	 | 	fb3 	 | 	0
156 	 | 	fb23 	 | 	0
173 	 | 	fb15 	 | 	1
298 	 | 	fb2 	 | 	0
1164 	 | 	fb13 	 | 	1
1223 	 | 	fb14 	 | 	0
1395 	 | 	fb9 	 | 	0
1474 	 | 	fb12 	 | 	0
1493 	 | 	fb10 	 | 	0
2503 	 | 	fb8 	 | 	0
2510 	 | 	fb16 	 | 	1
2978 	 | 	fb1 	 | 	1
3102 	 | 	fb5 	 | 	0
3494 	 | 	fb23 	 | 	1
3720 	 | 	fb13 	 | 	0
3850 	 | 	fb6 	 | 	0
4266 	 | 	fb16 	 | 	0
4285 	 | 	fb8 	 | 	1
4502 	 | 	fb21 	 | 	1
4561 	 | 	fb1 	 | 	0
5087 	 | 	fb5 	 | 	1
5583 	 | 	fb18 	 | 	0
5609 	 | 	fb15 	 | 	0
5948 	 | 	fb1 	 | 	1
6362 	 | 	fb20 	 | 	1
6605 	 | 	fb2 	 | 	1
6889 	 | 	fb6 	 | 	1
7032 	 | 	fb8 	 | 	0
7048 	 | 	fb9 	 | 	1
7080 	 | 	fb5 	 | 	0
7595 	 | 	fb3 	 | 	1
7615 	 | 	fb10 	 | 	1
7910 	 | 	fb20 	 | 	0
8397 	 | 	fb16 	 | 	1
8588 	 | 	fb4 	 | 	0
8590 	 | 	fb9 	 | 	0
8712 	 | 	fb19 	 | 	1
9073 	 | 	fb14 	 | 	1
9091 	 | 	fb21 	 | 	0
9179 	 | 	fb24 	 | 	0
10110 	 | 	fb18 	 | 	1
10392 	 | 	fb8 	 | 	1
10709 	 | 	fb1 	 | 	0
10711 	 | 	fb10 	 | 	0
11027 	 | 	fb15 	 | 	1
11465 	 | 	fb20 	 | 	1
11719 	 | 	fb19 	 | 	0
11862 	 | 	fb21 	 | 	1
12528 	 | 	fb1 	 | 	1
13063 	 | 	fb15 	 | 	0
13284 	 | 	fb13 	 | 	1
13363 	 | 	fb23 	 | 	0
13371 	 | 	fb19 	 | 	1
13617 	 | 	fb11 	 | 	0
13722 	 | 	fb9 	 | 	1
14042 	 | 	fb18 	 | 	0
14124 	 | 	fb1 	 | 	0
14339 	 | 	fb21 	 | 	0
14675 	 | 	fb2 	 | 	0
14771 	 | 	fb16 	 | 	0
15204 	 | 	fb15 	 | 	1
15289 	 | 	fb19 	 | 	0
15490 	 | 	fb18 	 | 	1
15536 	 | 	fb3 	 | 	0
15561 	 | 	fb17 	 | 	1
15885 	 | 	fb13 	 | 	0
16282 	 | 	fb5 	 | 	1
16287 	 | 	fb24 	 | 	1
16311 	 | 	fb21 	 | 	1
16383 	 | 	fb9 	 | 	0
16429 	 | 	fb16 	 | 	1
16902 	 | 	fb12 	 | 	1
18096 	 | 	fb19 	 | 	1
18128 	 | 	fb21 	 | 	0
18353 	 | 	fb23 	 | 	1
18405 	 | 	fb9 	 | 	1
18515 	 | 	fb16 	 | 	0
18640 	 | 	fb15 	 | 	0
18661 	 | 	fb18 	 | 	0
18690 	 | 	fb10 	 | 	1
18750 	 | 	fb17 	 | 	0
18784 	 | 	fb22 	 | 	1
18827 	 | 	fb2 	 | 	1
18832 	 | 	fb24 	 | 	0
19596 	 | 	fb20 	 | 	0
19775 	 | 	fb19 	 | 	0
