---- 	   	Begin Recorded Data	   	 ---- 
time 	 | 	robot 	| 	 goal 
1 = target	 0 = base 
 
0 	 | 	fb1 	 | 	1
0 	 | 	fb2 	 | 	1
0 	 | 	fb3 	 | 	1
0 	 | 	fb4 	 | 	1
0 	 | 	fb5 	 | 	0
0 	 | 	fb6 	 | 	1
0 	 | 	fb6 	 | 	0
0 	 | 	fb7 	 | 	1
0 	 | 	fb8 	 | 	1
0 	 | 	fb9 	 | 	0
0 	 | 	fb10 	 | 	0
0 	 | 	fb11 	 | 	1
0 	 | 	fb12 	 | 	1
0 	 | 	fb13 	 | 	1
0 	 | 	fb14 	 | 	0
0 	 | 	fb15 	 | 	0
0 	 | 	fb16 	 | 	0
0 	 | 	fb17 	 | 	1
0 	 | 	fb18 	 | 	0
0 	 | 	fb19 	 | 	1
0 	 | 	fb20 	 | 	1
0 	 | 	fb21 	 | 	0
0 	 | 	fb22 	 | 	1
0 	 | 	fb23 	 | 	1
0 	 | 	fb24 	 | 	0
0 	 | 	fb25 	 | 	1
0 	 | 	fb25 	 | 	0
0 	 | 	fb26 	 | 	1
0 	 | 	fb27 	 | 	1
0 	 | 	fb28 	 | 	0
0 	 | 	fb29 	 | 	0
0 	 | 	fb30 	 | 	1
0 	 | 	fb31 	 | 	1
0 	 | 	fb32 	 | 	0
0 	 | 	fb33 	 | 	1
0 	 | 	fb34 	 | 	1
0 	 | 	fb35 	 | 	1
0 	 | 	fb36 	 | 	1
0 	 | 	fb37 	 | 	0
0 	 | 	fb38 	 | 	0
0 	 | 	fb39 	 | 	1
0 	 | 	fb40 	 | 	0
2 	 | 	fb11 	 | 	0
2 	 | 	fb36 	 | 	0
62 	 | 	fb25 	 | 	1
208 	 | 	fb14 	 | 	1
251 	 | 	fb4 	 | 	0
256 	 | 	fb39 	 | 	0
325 	 | 	fb34 	 | 	0
364 	 | 	fb9 	 | 	1
515 	 | 	fb31 	 | 	0
567 	 | 	fb26 	 | 	0
625 	 | 	fb29 	 | 	1
669 	 | 	fb15 	 | 	1
749 	 | 	fb12 	 | 	0
863 	 | 	fb17 	 | 	0
1011 	 | 	fb22 	 | 	0
1139 	 | 	fb35 	 | 	0
1170 	 | 	fb21 	 | 	1
1232 	 | 	fb10 	 | 	1
1271 	 | 	fb1 	 | 	0
1337 	 | 	fb18 	 | 	1
1395 	 | 	fb20 	 | 	0
1436 	 | 	fb40 	 | 	1
1449 	 | 	fb16 	 | 	1
1547 	 | 	fb24 	 | 	1
1586 	 | 	fb6 	 | 	1
1639 	 | 	fb23 	 | 	0
1857 	 | 	fb2 	 | 	0
1904 	 | 	fb14 	 | 	0
2290 	 | 	fb8 	 | 	0
2439 	 | 	fb36 	 | 	1
2481 	 | 	fb19 	 | 	0
2658 	 | 	fb39 	 | 	1
2680 	 | 	fb30 	 | 	0
2795 	 | 	fb9 	 | 	0
2896 	 | 	fb34 	 | 	1
3127 	 | 	fb31 	 | 	1
3281 	 | 	fb17 	 | 	1
3329 	 | 	fb21 	 | 	0
3345 	 | 	fb40 	 | 	0
3508 	 | 	fb35 	 | 	1
3510 	 | 	fb28 	 | 	1
3515 	 | 	fb12 	 | 	1
3546 	 | 	fb13 	 | 	0
3695 	 | 	fb14 	 | 	1
3701 	 | 	fb7 	 | 	0
3773 	 | 	fb32 	 | 	1
3843 	 | 	fb37 	 | 	1
3921 	 | 	fb4 	 | 	1
3971 	 | 	fb8 	 | 	1
4072 	 | 	fb10 	 | 	0
4113 	 | 	fb11 	 | 	1
4210 	 | 	fb20 	 | 	1
4301 	 | 	fb16 	 | 	0
4316 	 | 	fb6 	 | 	0
4350 	 | 	fb36 	 | 	0
4413 	 | 	fb18 	 | 	0
4433 	 | 	fb26 	 | 	1
