---- 	   	Begin Recorded Data	   	 ---- 
time 	 | 	robot 	| 	 goal 
1 = target	 0 = base 
 
0 	 | 	fb1 	 | 	1
0 	 | 	fb2 	 | 	1
0 	 | 	fb3 	 | 	1
0 	 | 	fb3 	 | 	1
0 	 | 	fb4 	 | 	1
0 	 | 	fb5 	 | 	1
0 	 | 	fb6 	 | 	1
0 	 | 	fb6 	 | 	1
0 	 | 	fb7 	 | 	1
0 	 | 	fb8 	 | 	1
0 	 | 	fb8 	 | 	1
0 	 | 	fb9 	 | 	1
0 	 | 	fb10 	 | 	1
0 	 | 	fb10 	 | 	1
0 	 | 	fb11 	 | 	1
0 	 | 	fb11 	 | 	1
0 	 | 	fb11 	 | 	1
0 	 | 	fb11 	 | 	1
0 	 | 	fb12 	 | 	1
0 	 | 	fb13 	 | 	1
0 	 | 	fb14 	 | 	1
0 	 | 	fb15 	 | 	1
0 	 | 	fb16 	 | 	1
0 	 | 	fb17 	 | 	1
0 	 | 	fb18 	 | 	1
0 	 | 	fb18 	 | 	1
0 	 | 	fb19 	 | 	1
0 	 | 	fb19 	 | 	1
0 	 | 	fb20 	 | 	1
0 	 | 	fb21 	 | 	1
0 	 | 	fb21 	 | 	1
0 	 | 	fb21 	 | 	1
0 	 | 	fb21 	 | 	1
0 	 | 	fb22 	 | 	1
0 	 | 	fb23 	 | 	1
0 	 | 	fb23 	 | 	1
0 	 | 	fb23 	 | 	1
0 	 | 	fb24 	 | 	1
0 	 | 	fb24 	 | 	1
0 	 | 	fb24 	 | 	1
891 	 | 	fb1 	 | 	0
1133 	 | 	fb8 	 | 	0
1143 	 | 	fb21 	 | 	0
1363 	 | 	fb15 	 | 	0
1545 	 | 	fb2 	 | 	0
1652 	 | 	fb14 	 | 	0
1653 	 | 	fb9 	 | 	0
1672 	 | 	fb16 	 | 	0
1718 	 | 	fb20 	 | 	0
1857 	 | 	fb10 	 | 	0
1921 	 | 	fb23 	 | 	0
1964 	 | 	fb7 	 | 	0
1988 	 | 	fb3 	 | 	0
2031 	 | 	fb17 	 | 	0
2224 	 | 	fb24 	 | 	0
2355 	 | 	fb15 	 | 	1
2370 	 | 	fb21 	 | 	1
2454 	 | 	fb9 	 | 	1
2673 	 | 	fb8 	 | 	1
2831 	 | 	fb18 	 | 	0
3136 	 | 	fb20 	 | 	1
3191 	 | 	fb9 	 | 	0
3302 	 | 	fb12 	 | 	0
3451 	 | 	fb2 	 | 	1
3463 	 | 	fb21 	 | 	0
3798 	 | 	fb16 	 | 	1
4016 	 | 	fb19 	 | 	0
4029 	 | 	fb22 	 | 	0
4153 	 | 	fb20 	 | 	0
4253 	 | 	fb10 	 | 	1
4378 	 | 	fb8 	 | 	0
4446 	 | 	fb4 	 | 	0
4450 	 | 	fb14 	 | 	1
4570 	 | 	fb11 	 | 	0
4863 	 | 	fb18 	 | 	1
4875 	 | 	fb17 	 | 	1
4897 	 | 	fb9 	 | 	1
4912 	 | 	fb13 	 | 	0
4927 	 | 	fb22 	 | 	1
4981 	 | 	fb20 	 | 	1
4985 	 | 	fb2 	 | 	0
4998 	 | 	fb12 	 | 	1
5141 	 | 	fb16 	 | 	0
5236 	 | 	fb4 	 | 	1
5581 	 | 	fb19 	 | 	1
5797 	 | 	fb15 	 | 	0
5882 	 | 	fb16 	 | 	1
6244 	 | 	fb14 	 | 	0
6303 	 | 	fb8 	 | 	1
6392 	 | 	fb20 	 | 	0
6512 	 | 	fb10 	 | 	0
6559 	 | 	fb3 	 | 	1
6628 	 | 	fb16 	 | 	0
6933 	 | 	fb18 	 | 	0
7226 	 | 	fb21 	 | 	1
7278 	 | 	fb5 	 | 	0
7457 	 | 	fb17 	 | 	0
7550 	 | 	fb14 	 | 	1
