---- 	   	Begin Recorded Data	   	 ---- 
time 	 | 	robot 	| 	 goal 
1 = target	 0 = base 
 
0 	 | 	fb1 	 | 	1
0 	 | 	fb2 	 | 	1
0 	 | 	fb3 	 | 	1
0 	 | 	fb4 	 | 	1
0 	 | 	fb4 	 | 	1
0 	 | 	fb5 	 | 	1
0 	 | 	fb5 	 | 	1
0 	 | 	fb6 	 | 	1
0 	 | 	fb7 	 | 	1
0 	 | 	fb7 	 | 	1
0 	 | 	fb7 	 | 	1
0 	 | 	fb7 	 | 	1
0 	 | 	fb7 	 | 	1
0 	 | 	fb7 	 | 	1
0 	 | 	fb7 	 | 	1
0 	 | 	fb8 	 | 	1
0 	 | 	fb8 	 | 	1
0 	 | 	fb8 	 | 	1
1489 	 | 	fb1 	 | 	0
3235 	 | 	fb4 	 | 	0
3490 	 | 	fb8 	 | 	0
4386 	 | 	fb6 	 | 	0
5399 	 | 	fb7 	 | 	0
5910 	 | 	fb6 	 | 	1
6606 	 | 	fb8 	 | 	1
6694 	 | 	fb3 	 | 	0
7508 	 | 	fb6 	 | 	0
8024 	 | 	fb2 	 | 	0
9416 	 | 	fb8 	 | 	0
9606 	 | 	fb2 	 | 	1
9645 	 | 	fb3 	 | 	1
10005 	 | 	fb7 	 | 	1
11024 	 | 	fb4 	 | 	1
12025 	 | 	fb6 	 | 	1
12338 	 | 	fb1 	 | 	1
12687 	 | 	fb4 	 | 	0
12953 	 | 	fb2 	 | 	0
13834 	 | 	fb6 	 | 	0
14179 	 | 	fb7 	 | 	0
15945 	 | 	fb2 	 | 	1
16648 	 | 	fb7 	 | 	1
17884 	 | 	fb2 	 | 	0
18222 	 | 	fb1 	 | 	0
19576 	 | 	fb2 	 | 	1
19869 	 | 	fb3 	 | 	0
