---- 	   	Begin Recorded Data	   	 ---- 
time 	 | 	robot 	| 	 goal 
1 = target	 0 = base 
 
0 	 | 	fb1 	 | 	1
0 	 | 	fb2 	 | 	1
0 	 | 	fb3 	 | 	1
0 	 | 	fb4 	 | 	1
0 	 | 	fb5 	 | 	1
0 	 | 	fb6 	 | 	1
0 	 | 	fb6 	 | 	1
0 	 | 	fb7 	 | 	1
0 	 | 	fb8 	 | 	1
652 	 | 	fb8 	 | 	0
1287 	 | 	fb3 	 | 	0
1773 	 | 	fb2 	 | 	0
1955 	 | 	fb8 	 | 	1
3515 	 | 	fb8 	 | 	0
4217 	 | 	fb3 	 | 	1
4394 	 | 	fb4 	 | 	0
5235 	 | 	fb2 	 | 	1
5390 	 | 	fb8 	 | 	1
5739 	 | 	fb3 	 | 	0
5744 	 | 	fb5 	 | 	0
6064 	 | 	fb2 	 | 	0
6161 	 | 	fb8 	 | 	0
6424 	 | 	fb4 	 | 	1
6981 	 | 	fb8 	 | 	1
7789 	 | 	fb6 	 | 	0
8083 	 | 	fb1 	 | 	0
8336 	 | 	fb8 	 | 	0
8417 	 | 	fb4 	 | 	0
8810 	 | 	fb1 	 | 	1
8961 	 | 	fb3 	 | 	1
9001 	 | 	fb2 	 | 	1
9086 	 | 	fb4 	 | 	1
9369 	 | 	fb8 	 | 	1
9871 	 | 	fb5 	 | 	1
10139 	 | 	fb1 	 | 	0
10563 	 | 	fb8 	 | 	0
10751 	 | 	fb4 	 | 	0
11857 	 | 	fb6 	 | 	1
12403 	 | 	fb8 	 | 	1
12619 	 | 	fb7 	 | 	0
13075 	 | 	fb4 	 | 	1
13689 	 | 	fb2 	 | 	0
14000 	 | 	fb5 	 | 	0
14113 	 | 	fb8 	 | 	0
14647 	 | 	fb4 	 | 	0
14778 	 | 	fb7 	 | 	1
15723 	 | 	fb6 	 | 	0
15850 	 | 	fb3 	 | 	0
15858 	 | 	fb8 	 | 	1
16102 	 | 	fb1 	 | 	1
16371 	 | 	fb4 	 | 	1
16906 	 | 	fb8 	 | 	0
17085 	 | 	fb3 	 | 	1
17326 	 | 	fb6 	 | 	1
18091 	 | 	fb4 	 | 	0
18224 	 | 	fb5 	 | 	1
18460 	 | 	fb2 	 | 	1
18705 	 | 	fb3 	 | 	0
18972 	 | 	fb8 	 | 	1
19442 	 | 	fb3 	 | 	1
19679 	 | 	fb7 	 | 	0
19801 	 | 	fb4 	 | 	1
19960 	 | 	fb5 	 | 	0
